"","alpha","beta","sigma","theta","t","riskyChoiceProb_globalMean","averageReward_globalMean"
"14984",0.7,2,0.2,3,84,0.87109669409723,4.89591105424069
"14985",0.7,2,0.2,3,85,0.870230968768944,4.845563322423
"14986",0.7,2,0.2,3,86,0.890221797147489,4.8925635533829
"14987",0.7,2,0.2,3,87,0.895368701632115,4.81282997906502
"14988",0.7,2,0.2,3,88,0.878060273463993,4.83877246199496
"14989",0.7,2,0.2,3,89,0.872918277119529,4.65768888850636
"14990",0.7,2,0.2,3,90,0.845515061535533,4.77125451162231
"14991",0.7,2,0.2,3,91,0.843977886896376,4.96715650707724
"14992",0.7,2,0.2,3,92,0.850391903634922,4.92622583225323
"14993",0.7,2,0.2,3,93,0.885762979137981,4.77488123597882
"14994",0.7,2,0.2,3,94,0.854865545486331,4.87776767029538
"14995",0.7,2,0.2,3,95,0.879176494709154,4.82928981826253
"14996",0.7,2,0.2,3,96,0.86764626148139,4.93717543408419
"14997",0.7,2,0.2,3,97,0.896109464543787,4.97673752344045
"14998",0.7,2,0.2,3,98,0.879577795292567,4.74654521459085
"14999",0.7,2,0.2,3,99,0.851600398863604,4.73679710564389
"15000",0.7,2,0.2,3,100,0.854380467271657,4.70870470687326
"15001",0.7,2,0.2,5,1,0.5,4.54716935624453
"15002",0.7,2,0.2,5,2,0.620502504181961,4.49804875050068
"15003",0.7,2,0.2,5,3,0.639253105649218,4.79939798719449
"15004",0.7,2,0.2,5,4,0.717450603282021,4.76305373534545
"15005",0.7,2,0.2,5,5,0.75629140384605,4.66194987765163
"15006",0.7,2,0.2,5,6,0.775320695881478,4.82041267861218
"15007",0.7,2,0.2,5,7,0.807364630154341,4.75980759609733
"15008",0.7,2,0.2,5,8,0.807654653099038,5.02959777022258
"15009",0.7,2,0.2,5,9,0.830203218507148,4.7843675543486
"15010",0.7,2,0.2,5,10,0.817405717141374,4.97674247083443
"15011",0.7,2,0.2,5,11,0.815365743660391,4.75795397340169
"15012",0.7,2,0.2,5,12,0.800810804165748,4.89368740764872
"15013",0.7,2,0.2,5,13,0.802998518399257,4.88256880674559
"15014",0.7,2,0.2,5,14,0.836630043105057,4.87358174836182
"15015",0.7,2,0.2,5,15,0.835810190399406,4.85112024148871
"15016",0.7,2,0.2,5,16,0.840930156299998,4.95712510977799
"15017",0.7,2,0.2,5,17,0.856335563992781,4.87969493713493
"15018",0.7,2,0.2,5,18,0.847093888752949,4.8794003858086
"15019",0.7,2,0.2,5,19,0.859578729628659,4.88925809594984
"15020",0.7,2,0.2,5,20,0.860843966235076,4.89051807958474
"15021",0.7,2,0.2,5,21,0.86821082902349,4.98867123148657
"15022",0.7,2,0.2,5,22,0.89056614714666,4.75543480606554
"15023",0.7,2,0.2,5,23,0.880071028443735,4.90770948561419
"15024",0.7,2,0.2,5,24,0.863535908986011,4.90266650248096
"15025",0.7,2,0.2,5,25,0.857430249147313,4.88651304098702
"15026",0.7,2,0.2,5,26,0.857240594357858,4.83970273394726
"15027",0.7,2,0.2,5,27,0.85894267925218,4.90853865705125
"15028",0.7,2,0.2,5,28,0.869264899555781,4.82558985555138
"15029",0.7,2,0.2,5,29,0.868594877566728,4.76779418781377
"15030",0.7,2,0.2,5,30,0.863308254056143,4.98204823460716
"15031",0.7,2,0.2,5,31,0.856231989933457,4.74411929332661
"15032",0.7,2,0.2,5,32,0.844220230740781,4.98744454903478
"15033",0.7,2,0.2,5,33,0.868864354024446,4.75863024170532
"15034",0.7,2,0.2,5,34,0.860194304668064,4.73678393476163
"15035",0.7,2,0.2,5,35,0.802910755241773,4.73850826489838
"15036",0.7,2,0.2,5,36,0.806848577075067,4.69516098148522
"15037",0.7,2,0.2,5,37,0.821610664268797,4.87490960794935
"15038",0.7,2,0.2,5,38,0.844801669122235,4.8148519292143
"15039",0.7,2,0.2,5,39,0.848395310976642,4.80618790647056
"15040",0.7,2,0.2,5,40,0.842470698268751,4.89305603233156
"15041",0.7,2,0.2,5,41,0.847187000948299,4.89697298137222
"15042",0.7,2,0.2,5,42,0.839169630721456,4.77519984252527
"15043",0.7,2,0.2,5,43,0.842775729995312,4.78896384794777
"15044",0.7,2,0.2,5,44,0.846792929786917,4.59530635822759
"15045",0.7,2,0.2,5,45,0.827924024246024,4.7316037464446
"15046",0.7,2,0.2,5,46,0.824833824391421,4.72681424781271
"15047",0.7,2,0.2,5,47,0.81994995439804,4.56187019598751
"15048",0.7,2,0.2,5,48,0.816907788185592,4.90609303131874
"15049",0.7,2,0.2,5,49,0.833196593083083,4.8286774860781
"15050",0.7,2,0.2,5,50,0.836645265196779,4.84072913787503
"15051",0.7,2,0.2,5,51,0.842412120875567,4.8331233342241
"15052",0.7,2,0.2,5,52,0.844993471893392,4.96008951968597
"15053",0.7,2,0.2,5,53,0.836537684786276,4.96766846893287
"15054",0.7,2,0.2,5,54,0.865564750463381,4.83488297140524
"15055",0.7,2,0.2,5,55,0.877174345064314,4.99365560366552
"15056",0.7,2,0.2,5,56,0.867580856882719,4.77919055195038
"15057",0.7,2,0.2,5,57,0.832746765528148,4.91842023981267
"15058",0.7,2,0.2,5,58,0.857207516402954,4.95671498000205
"15059",0.7,2,0.2,5,59,0.867324578168092,4.90783647155208
"15060",0.7,2,0.2,5,60,0.874191751012534,4.8688510127095
"15061",0.7,2,0.2,5,61,0.87656958631167,4.75735587762802
"15062",0.7,2,0.2,5,62,0.864188570496881,4.78709391011337
"15063",0.7,2,0.2,5,63,0.850003006442587,4.8309238873247
"15064",0.7,2,0.2,5,64,0.836216406052875,4.88976818694503
"15065",0.7,2,0.2,5,65,0.863356999235665,5.12208327609338
"15066",0.7,2,0.2,5,66,0.872543036515289,4.80557192251565
"15067",0.7,2,0.2,5,67,0.875509664460119,4.89181899378231
"15068",0.7,2,0.2,5,68,0.856280873005427,4.83546244574753
"15069",0.7,2,0.2,5,69,0.858816238699239,4.86041180660663
"15070",0.7,2,0.2,5,70,0.868660970700041,4.86851244599281
"15071",0.7,2,0.2,5,71,0.855363409725418,4.96410774676919
"15072",0.7,2,0.2,5,72,0.8647771856982,4.97497427294592
"15073",0.7,2,0.2,5,73,0.85765193485442,4.86373822570649
"15074",0.7,2,0.2,5,74,0.864066116741699,4.83333101046822
"15075",0.7,2,0.2,5,75,0.873034577409055,4.88313630592749
"15076",0.7,2,0.2,5,76,0.8643298364807,4.7834227174083
"15077",0.7,2,0.2,5,77,0.863820760258496,5.02156443193153
"15078",0.7,2,0.2,5,78,0.854627246757447,4.92542104691212
"15079",0.7,2,0.2,5,79,0.865083687002329,4.88375218026515
"15080",0.7,2,0.2,5,80,0.861407218286875,4.8442323336967
"15081",0.7,2,0.2,5,81,0.850198225746996,4.93053352245818
"15082",0.7,2,0.2,5,82,0.848341098233899,4.94910402510398
"15083",0.7,2,0.2,5,83,0.868167847564055,4.79719232984687
"15084",0.7,2,0.2,5,84,0.861052071508277,4.82577298497092
"15085",0.7,2,0.2,5,85,0.856536661082913,4.7729536832371
"15086",0.7,2,0.2,5,86,0.87131919425249,4.98599175702891
"15087",0.7,2,0.2,5,87,0.879690134334624,4.94072810217774
"15088",0.7,2,0.2,5,88,0.861283013570682,4.78667975029263
"15089",0.7,2,0.2,5,89,0.862556498320296,4.93242576862186
"15090",0.7,2,0.2,5,90,0.865410609724465,5.0936728313326
"15091",0.7,2,0.2,5,91,0.878468583743734,5.02458611812348
"15092",0.7,2,0.2,5,92,0.886055600691682,4.97531244750829
"15093",0.7,2,0.2,5,93,0.903840865471109,5.01120449775932
"15094",0.7,2,0.2,5,94,0.890557093407656,5.11138466708133
"15095",0.7,2,0.2,5,95,0.906486162330036,4.93394707693116
"15096",0.7,2,0.2,5,96,0.889099957312648,4.77683868039057
"15097",0.7,2,0.2,5,97,0.890929272108267,4.78936738636226
"15098",0.7,2,0.2,5,98,0.877732407378776,4.73679516735266
"15099",0.7,2,0.2,5,99,0.848267452380792,4.76386688021988
"15100",0.7,2,0.2,5,100,0.862360967034273,4.88613977013945
"15101",0.7,2,0.2,7,1,0.5,4.40316456986312
"15102",0.7,2,0.2,7,2,0.585362722574463,4.66313465441379
"15103",0.7,2,0.2,7,3,0.71453562419595,4.58854427313721
"15104",0.7,2,0.2,7,4,0.725859557194316,4.70429908819554
"15105",0.7,2,0.2,7,5,0.764341961359414,4.61455777041181
"15106",0.7,2,0.2,7,6,0.784927302621012,4.93255730545721
"15107",0.7,2,0.2,7,7,0.808011379541925,4.70945576712104
"15108",0.7,2,0.2,7,8,0.810046829837675,4.77091622900139
"15109",0.7,2,0.2,7,9,0.798298038384023,4.90558740209308
"15110",0.7,2,0.2,7,10,0.795980497129211,4.88995601326771
"15111",0.7,2,0.2,7,11,0.785521574643381,4.78256114475976
"15112",0.7,2,0.2,7,12,0.798223181186418,4.80256642967207
"15113",0.7,2,0.2,7,13,0.801038843821603,4.65475939623196
"15114",0.7,2,0.2,7,14,0.80898815118278,4.72936374965897
"15115",0.7,2,0.2,7,15,0.809062714977094,4.65839870531447
"15116",0.7,2,0.2,7,16,0.793953661387747,4.70442195407776
"15117",0.7,2,0.2,7,17,0.750689377980429,4.8264981091718
"15118",0.7,2,0.2,7,18,0.756121472231686,4.74545688616473
"15119",0.7,2,0.2,7,19,0.799922227678725,4.84737047774138
"15120",0.7,2,0.2,7,20,0.83594297865876,4.6884341754908
"15121",0.7,2,0.2,7,21,0.829349956116193,4.86292155261091
"15122",0.7,2,0.2,7,22,0.84438695374913,4.83229935708664
"15123",0.7,2,0.2,7,23,0.862942751036166,4.87856022579044
"15124",0.7,2,0.2,7,24,0.855531710061597,4.90593090216361
"15125",0.7,2,0.2,7,25,0.845421242264181,4.79432030259193
"15126",0.7,2,0.2,7,26,0.866196805580539,4.70751732841262
"15127",0.7,2,0.2,7,27,0.858415393178122,4.79499833612966
"15128",0.7,2,0.2,7,28,0.854587275569343,4.97713883323311
"15129",0.7,2,0.2,7,29,0.868711371425331,4.85263861469865
"15130",0.7,2,0.2,7,30,0.855194929623703,4.83678556019624
"15131",0.7,2,0.2,7,31,0.854693639067437,4.92013816887917
"15132",0.7,2,0.2,7,32,0.869161775081594,4.91510543402251
"15133",0.7,2,0.2,7,33,0.878530699674778,4.78779213307133
"15134",0.7,2,0.2,7,34,0.854192237177927,4.92377546204158
"15135",0.7,2,0.2,7,35,0.839988869592613,4.99162363337168
"15136",0.7,2,0.2,7,36,0.854691633970187,4.70967146182721
"15137",0.7,2,0.2,7,37,0.840450090500443,4.99278004784964
"15138",0.7,2,0.2,7,38,0.894834020411849,4.93200434568514
"15139",0.7,2,0.2,7,39,0.887757899330717,5.04267156534504
"15140",0.7,2,0.2,7,40,0.883890997297085,4.92826159465089
"15141",0.7,2,0.2,7,41,0.871604830471417,4.93818627062976
"15142",0.7,2,0.2,7,42,0.860950695679147,4.93328328975597
"15143",0.7,2,0.2,7,43,0.842612689499132,4.81291694676092
"15144",0.7,2,0.2,7,44,0.871650416402005,4.96863124696912
"15145",0.7,2,0.2,7,45,0.891453133180283,5.00166720193301
"15146",0.7,2,0.2,7,46,0.903377009238462,4.86234367433976
"15147",0.7,2,0.2,7,47,0.874178716377904,4.8885584998438
"15148",0.7,2,0.2,7,48,0.876054759002229,4.80681566500198
"15149",0.7,2,0.2,7,49,0.882860413124313,4.86028721365056
"15150",0.7,2,0.2,7,50,0.88773001650467,4.95580711266732
"15151",0.7,2,0.2,7,51,0.894899554511848,5.03105453265304
"15152",0.7,2,0.2,7,52,0.899295546093397,4.96754586776816
"15153",0.7,2,0.2,7,53,0.897991398637132,4.95578668751825
"15154",0.7,2,0.2,7,54,0.897064504567213,4.71454257795797
"15155",0.7,2,0.2,7,55,0.893941265175364,4.84552991371707
"15156",0.7,2,0.2,7,56,0.887489397711327,4.7360394430069
"15157",0.7,2,0.2,7,57,0.89055923847592,4.71886002266093
"15158",0.7,2,0.2,7,58,0.875772202741459,4.80130650805617
"15159",0.7,2,0.2,7,59,0.903406656232928,4.87632857205171
"15160",0.7,2,0.2,7,60,0.889316155163818,4.96721021230774
"15161",0.7,2,0.2,7,61,0.895686156352851,4.98174666861625
"15162",0.7,2,0.2,7,62,0.901659494576418,4.96328836998299
"15163",0.7,2,0.2,7,63,0.910137116734734,5.0179702759214
"15164",0.7,2,0.2,7,64,0.917069722666593,4.86706135763367
"15165",0.7,2,0.2,7,65,0.895270898417664,5.03473129045176
"15166",0.7,2,0.2,7,66,0.890627848236849,4.80915903620787
"15167",0.7,2,0.2,7,67,0.891801586217607,4.92658694162744
"15168",0.7,2,0.2,7,68,0.886218139329713,4.94807492312271
"15169",0.7,2,0.2,7,69,0.886715357884853,4.93059936827531
"15170",0.7,2,0.2,7,70,0.893642307868423,5.04989313559044
"15171",0.7,2,0.2,7,71,0.92199550900354,4.85876255070483
"15172",0.7,2,0.2,7,72,0.910137818277844,5.08765470088866
"15173",0.7,2,0.2,7,73,0.892204840620833,4.87823076787491
"15174",0.7,2,0.2,7,74,0.897333153708571,4.99489894374864
"15175",0.7,2,0.2,7,75,0.887184501377781,4.87257120366264
"15176",0.7,2,0.2,7,76,0.90218204372576,4.95122465959946
"15177",0.7,2,0.2,7,77,0.902813227391216,4.77848678979026
"15178",0.7,2,0.2,7,78,0.898942918922075,4.9425747109949
"15179",0.7,2,0.2,7,79,0.858742959023512,4.73874966008186
"15180",0.7,2,0.2,7,80,0.860968352561717,4.91723812117665
"15181",0.7,2,0.2,7,81,0.877141486866295,4.90861724825097
"15182",0.7,2,0.2,7,82,0.887656043055848,4.9734856991478
"15183",0.7,2,0.2,7,83,0.876796884894198,5.00923336615315
"15184",0.7,2,0.2,7,84,0.89732297431746,4.90341371117706
"15185",0.7,2,0.2,7,85,0.894851189129659,4.74843682552789
"15186",0.7,2,0.2,7,86,0.897859609343576,4.7716318974295
"15187",0.7,2,0.2,7,87,0.883835162707794,4.64049168738579
"15188",0.7,2,0.2,7,88,0.881414752935454,4.90725945115732
"15189",0.7,2,0.2,7,89,0.894123311193672,4.85261559288044
"15190",0.7,2,0.2,7,90,0.881565960416334,4.86517958610681
"15191",0.7,2,0.2,7,91,0.867923800704668,4.73711343005071
"15192",0.7,2,0.2,7,92,0.884376646352112,4.85976720046796
"15193",0.7,2,0.2,7,93,0.886321820650922,4.99698958109053
"15194",0.7,2,0.2,7,94,0.903775054129189,4.87469615837431
"15195",0.7,2,0.2,7,95,0.902049090508936,4.81049925585453
"15196",0.7,2,0.2,7,96,0.882695974502456,4.83913570653766
"15197",0.7,2,0.2,7,97,0.90789970029715,5.037959620935
"15198",0.7,2,0.2,7,98,0.910036042082622,4.71029435538474
"15199",0.7,2,0.2,7,99,0.877426036009954,4.90656152132839
"15200",0.7,2,0.2,7,100,0.903230003360773,5.0193823759815
"15201",0.7,2,0.4,1,1,0.5,4.52974190966564
"15202",0.7,2,0.4,1,2,0.562583367709142,4.5556897328197
"15203",0.7,2,0.4,1,3,0.669480101973776,4.66278402136898
"15204",0.7,2,0.4,1,4,0.721600902670127,4.75923555000314
"15205",0.7,2,0.4,1,5,0.745576051081077,4.67802347687055
"15206",0.7,2,0.4,1,6,0.742939800275237,4.59571235859022
"15207",0.7,2,0.4,1,7,0.746944046774772,4.86116449830386
"15208",0.7,2,0.4,1,8,0.759277327989454,4.78514853071969
"15209",0.7,2,0.4,1,9,0.75634264285599,4.83373831861115
"15210",0.7,2,0.4,1,10,0.750143241847458,4.74528699862795
"15211",0.7,2,0.4,1,11,0.769461050927351,4.77517703234116
"15212",0.7,2,0.4,1,12,0.747049910728142,4.81632478439936
"15213",0.7,2,0.4,1,13,0.793157102652764,4.90229756322795
"15214",0.7,2,0.4,1,14,0.781914884139198,4.82244837004062
"15215",0.7,2,0.4,1,15,0.798118215393544,4.86067044061155
"15216",0.7,2,0.4,1,16,0.809050802417947,4.73971177377371
"15217",0.7,2,0.4,1,17,0.786434630393483,4.74899863501151
"15218",0.7,2,0.4,1,18,0.763136843068113,4.6460721612119
"15219",0.7,2,0.4,1,19,0.74780600847983,4.62910194842784
"15220",0.7,2,0.4,1,20,0.776204053780345,4.68548022880005
"15221",0.7,2,0.4,1,21,0.792107611499813,4.84190904593654
"15222",0.7,2,0.4,1,22,0.808511632561624,4.81804170655327
"15223",0.7,2,0.4,1,23,0.824414543408508,4.56800775046421
"15224",0.7,2,0.4,1,24,0.824731539375654,4.67581391331593
"15225",0.7,2,0.4,1,25,0.805265729978338,4.77109485994089
"15226",0.7,2,0.4,1,26,0.825087239773442,4.66253314206392
"15227",0.7,2,0.4,1,27,0.796717207971011,4.70602642769593
"15228",0.7,2,0.4,1,28,0.807046116006348,4.93223076757871
"15229",0.7,2,0.4,1,29,0.823228327361805,4.88761452449542
"15230",0.7,2,0.4,1,30,0.829377759129239,4.62708059905887
"15231",0.7,2,0.4,1,31,0.795826105811748,4.85893156004278
"15232",0.7,2,0.4,1,32,0.817566557082462,4.64185212855802
"15233",0.7,2,0.4,1,33,0.788309528671735,4.83824019481898
"15234",0.7,2,0.4,1,34,0.784920869308726,4.63627966400208
"15235",0.7,2,0.4,1,35,0.797428777631906,4.7727853481781
"15236",0.7,2,0.4,1,36,0.798365290512775,4.66097861493225
"15237",0.7,2,0.4,1,37,0.799001342802824,4.7754892722909
"15238",0.7,2,0.4,1,38,0.822945471136444,4.92470109371986
"15239",0.7,2,0.4,1,39,0.865216724506063,5.06433833156122
"15240",0.7,2,0.4,1,40,0.851497700463162,4.98261038171906
"15241",0.7,2,0.4,1,41,0.853565011068862,4.62508418288406
"15242",0.7,2,0.4,1,42,0.826786455821001,4.88724993407657
"15243",0.7,2,0.4,1,43,0.85422983142212,4.87268308253693
"15244",0.7,2,0.4,1,44,0.837807042855041,4.84251736523855
"15245",0.7,2,0.4,1,45,0.851722444001708,4.64650584867066
"15246",0.7,2,0.4,1,46,0.82316224239424,5.00575318400384
"15247",0.7,2,0.4,1,47,0.830012250235067,4.90584062768264
"15248",0.7,2,0.4,1,48,0.833481231438642,4.92414327720667
"15249",0.7,2,0.4,1,49,0.820486915171522,4.62979337966845
"15250",0.7,2,0.4,1,50,0.820075211223158,4.97100102846944
"15251",0.7,2,0.4,1,51,0.833684369996128,4.86907570416003
"15252",0.7,2,0.4,1,52,0.827133392504843,4.7971656281698
"15253",0.7,2,0.4,1,53,0.817302936581506,4.78041338845797
"15254",0.7,2,0.4,1,54,0.804441431820139,4.69313074224436
"15255",0.7,2,0.4,1,55,0.798165673861574,4.91604359256374
"15256",0.7,2,0.4,1,56,0.794591748708559,4.81833750917179
"15257",0.7,2,0.4,1,57,0.751254694995933,4.76160874657473
"15258",0.7,2,0.4,1,58,0.795807344441244,4.78223412898837
"15259",0.7,2,0.4,1,59,0.7835838605745,4.90461613555065
"15260",0.7,2,0.4,1,60,0.804125666361091,4.85607346983296
"15261",0.7,2,0.4,1,61,0.81153678584883,4.94733710736579
"15262",0.7,2,0.4,1,62,0.806349895877324,4.87392709211946
"15263",0.7,2,0.4,1,63,0.784839953443792,4.87740063709766
"15264",0.7,2,0.4,1,64,0.795793114634311,4.9534448156519
"15265",0.7,2,0.4,1,65,0.801172149681058,4.69242138312433
"15266",0.7,2,0.4,1,66,0.804332869822127,4.74524360812224
"15267",0.7,2,0.4,1,67,0.787092606444662,4.68616674386329
"15268",0.7,2,0.4,1,68,0.802940827871468,4.88439560275422
"15269",0.7,2,0.4,1,69,0.794623914298092,4.74004151705226
"15270",0.7,2,0.4,1,70,0.809500415766832,4.79503715817832
"15271",0.7,2,0.4,1,71,0.781719700430934,4.69872650084532
"15272",0.7,2,0.4,1,72,0.766171074352647,4.79319110639891
"15273",0.7,2,0.4,1,73,0.802252990822796,5.03551681559965
"15274",0.7,2,0.4,1,74,0.819882945393321,5.03160117128791
"15275",0.7,2,0.4,1,75,0.832576260999097,4.67199618285044
"15276",0.7,2,0.4,1,76,0.804967222284831,4.86673108454952
"15277",0.7,2,0.4,1,77,0.825662171391114,4.88201128489217
"15278",0.7,2,0.4,1,78,0.812715555667782,4.95874761064275
"15279",0.7,2,0.4,1,79,0.818094341924144,4.69032380371218
"15280",0.7,2,0.4,1,80,0.815747649922516,4.84694930577383
"15281",0.7,2,0.4,1,81,0.780336995735988,4.71328789820415
"15282",0.7,2,0.4,1,82,0.814174482176817,4.91958838869507
"15283",0.7,2,0.4,1,83,0.81498530135102,4.78424204819774
"15284",0.7,2,0.4,1,84,0.832086794378962,4.73109288867105
"15285",0.7,2,0.4,1,85,0.816012353917148,4.9514377792538
"15286",0.7,2,0.4,1,86,0.806246499554269,4.84232666823135
"15287",0.7,2,0.4,1,87,0.824904359030284,4.83084693294795
"15288",0.7,2,0.4,1,88,0.821061656996905,4.67717018563071
"15289",0.7,2,0.4,1,89,0.770272976791578,4.72980034605499
"15290",0.7,2,0.4,1,90,0.786221176057823,4.79503550648647
"15291",0.7,2,0.4,1,91,0.780309721020873,4.89593812874422
"15292",0.7,2,0.4,1,92,0.7821566567279,4.81666620569994
"15293",0.7,2,0.4,1,93,0.769473667649499,4.56820108654836
"15294",0.7,2,0.4,1,94,0.792021390540534,4.78776220800386
"15295",0.7,2,0.4,1,95,0.790889716884333,4.88267177623887
"15296",0.7,2,0.4,1,96,0.813870916830489,4.87903073643336
"15297",0.7,2,0.4,1,97,0.823986905930055,4.9485437885401
"15298",0.7,2,0.4,1,98,0.804692708101966,4.56030869868162
"15299",0.7,2,0.4,1,99,0.788572698971886,4.68011984385809
"15300",0.7,2,0.4,1,100,0.765191182588446,4.62909403671836
"15301",0.7,2,0.4,3,1,0.5,4.54490337555514
"15302",0.7,2,0.4,3,2,0.594018238114761,4.62921519743719
"15303",0.7,2,0.4,3,3,0.679305873686321,4.72321500295223
"15304",0.7,2,0.4,3,4,0.6937825373963,4.64874446148828
"15305",0.7,2,0.4,3,5,0.776712361222777,4.61329355232515
"15306",0.7,2,0.4,3,6,0.772330189075099,4.74178367135955
"15307",0.7,2,0.4,3,7,0.810856990865788,4.82980320950385
"15308",0.7,2,0.4,3,8,0.814288833141282,4.61118022743999
"15309",0.7,2,0.4,3,9,0.791523833257281,4.73097962259031
"15310",0.7,2,0.4,3,10,0.793490423611204,4.62587773759247
"15311",0.7,2,0.4,3,11,0.841606246536426,5.00232168316718
"15312",0.7,2,0.4,3,12,0.84451730034198,4.71976930821734
"15313",0.7,2,0.4,3,13,0.824056886046109,4.77019646231684
"15314",0.7,2,0.4,3,14,0.857588565761095,4.93414982263508
"15315",0.7,2,0.4,3,15,0.852343597685098,5.25945189213716
"15316",0.7,2,0.4,3,16,0.878299168443762,4.82053956169257
"15317",0.7,2,0.4,3,17,0.860318642292838,4.84830798225746
"15318",0.7,2,0.4,3,18,0.843002272245955,4.84092409263593
"15319",0.7,2,0.4,3,19,0.823513452920767,4.68931300897927
"15320",0.7,2,0.4,3,20,0.781294327637818,4.69673586299587
"15321",0.7,2,0.4,3,21,0.788239267053942,4.89794614998706
"15322",0.7,2,0.4,3,22,0.839408292271139,4.97887532701161
"15323",0.7,2,0.4,3,23,0.853131642636129,4.81482524174595
"15324",0.7,2,0.4,3,24,0.895982893126778,5.00962088681617
"15325",0.7,2,0.4,3,25,0.916327822179861,4.88986318375071
"15326",0.7,2,0.4,3,26,0.913005936899396,4.92491972384226
"15327",0.7,2,0.4,3,27,0.897240059087534,5.06417695010353
"15328",0.7,2,0.4,3,28,0.906390850567083,4.94254000483106
"15329",0.7,2,0.4,3,29,0.903870451412972,5.02111813860639
"15330",0.7,2,0.4,3,30,0.908341909235773,5.02060034062088
"15331",0.7,2,0.4,3,31,0.912788661538739,4.81183946864409
"15332",0.7,2,0.4,3,32,0.906746619452672,4.88446987471963
"15333",0.7,2,0.4,3,33,0.890763176429692,4.71872512370147
"15334",0.7,2,0.4,3,34,0.85945053336021,4.7552047439533
"15335",0.7,2,0.4,3,35,0.854139818342992,5.02740662428487
"15336",0.7,2,0.4,3,36,0.899520694809105,4.91074664209938
"15337",0.7,2,0.4,3,37,0.916266656776801,4.9117813457094
"15338",0.7,2,0.4,3,38,0.918980741056548,4.97356873347212
"15339",0.7,2,0.4,3,39,0.930209441103687,4.98812332636179
"15340",0.7,2,0.4,3,40,0.895189523221086,4.78373160669032
"15341",0.7,2,0.4,3,41,0.900630159522724,4.79100792905398
"15342",0.7,2,0.4,3,42,0.915110127769994,5.02777187872979
"15343",0.7,2,0.4,3,43,0.92965018025468,4.99310787145038
"15344",0.7,2,0.4,3,44,0.904314540998855,5.07428145672551
"15345",0.7,2,0.4,3,45,0.892129422851083,4.96245817339475
"15346",0.7,2,0.4,3,46,0.862281021328419,5.02457047672944
"15347",0.7,2,0.4,3,47,0.888400969392358,4.99048606971264
"15348",0.7,2,0.4,3,48,0.904229571299321,5.11109676787708
"15349",0.7,2,0.4,3,49,0.931217592064384,4.83565463493098
"15350",0.7,2,0.4,3,50,0.90639937247147,4.75153097020678
"15351",0.7,2,0.4,3,51,0.881724482459691,4.8303943903478
"15352",0.7,2,0.4,3,52,0.893350904481338,4.92212115405038
"15353",0.7,2,0.4,3,53,0.889741192300659,4.82573355373182
"15354",0.7,2,0.4,3,54,0.897145424164591,4.99366081398831
"15355",0.7,2,0.4,3,55,0.894523601262592,4.95190813185925
"15356",0.7,2,0.4,3,56,0.897801750674865,4.94250893793352
"15357",0.7,2,0.4,3,57,0.906811746179797,4.90762770942511
"15358",0.7,2,0.4,3,58,0.886513301096233,4.71002713902099
"15359",0.7,2,0.4,3,59,0.891312227152546,4.7612093271805
"15360",0.7,2,0.4,3,60,0.883766870293998,4.85594317024311
"15361",0.7,2,0.4,3,61,0.907945763803542,4.87409832466574
"15362",0.7,2,0.4,3,62,0.902410067432843,5.07300236867518
"15363",0.7,2,0.4,3,63,0.917747496810849,4.90553318292225
"15364",0.7,2,0.4,3,64,0.928842693209263,4.83692509766111
"15365",0.7,2,0.4,3,65,0.906582950310814,4.80180087215859
"15366",0.7,2,0.4,3,66,0.918451008520962,4.93767863687117
"15367",0.7,2,0.4,3,67,0.923126894805972,4.98541790049609
"15368",0.7,2,0.4,3,68,0.931735231795701,4.92271270263697
"15369",0.7,2,0.4,3,69,0.944417703412308,4.7883718026399
"15370",0.7,2,0.4,3,70,0.935197228511262,4.97112288124643
"15371",0.7,2,0.4,3,71,0.930151005347461,4.95789219955524
"15372",0.7,2,0.4,3,72,0.925339770393605,5.04746856193936
"15373",0.7,2,0.4,3,73,0.917391530236913,5.0088232784597
"15374",0.7,2,0.4,3,74,0.923200812368108,4.9177033736048
"15375",0.7,2,0.4,3,75,0.922473057548811,5.05977934457717
"15376",0.7,2,0.4,3,76,0.905104087237265,5.0489505147033
"15377",0.7,2,0.4,3,77,0.906163872886477,4.9240427900047
"15378",0.7,2,0.4,3,78,0.910078314072246,5.1236854637361
"15379",0.7,2,0.4,3,79,0.915174729374668,4.99741809604316
"15380",0.7,2,0.4,3,80,0.925705622831967,4.90302505112096
"15381",0.7,2,0.4,3,81,0.924080482901692,4.87737881293366
"15382",0.7,2,0.4,3,82,0.921015909153254,4.98809154541879
"15383",0.7,2,0.4,3,83,0.908588358989963,5.00398027412139
"15384",0.7,2,0.4,3,84,0.90944588140776,4.95756172451991
"15385",0.7,2,0.4,3,85,0.919821540228978,5.0092269890383
"15386",0.7,2,0.4,3,86,0.910685386175345,4.88394865816019
"15387",0.7,2,0.4,3,87,0.905025385692835,4.91608270930255
"15388",0.7,2,0.4,3,88,0.910844065329043,4.88603673556254
"15389",0.7,2,0.4,3,89,0.92403757353132,5.00422129929923
"15390",0.7,2,0.4,3,90,0.92722334003311,4.90627367693403
"15391",0.7,2,0.4,3,91,0.912978147781792,4.7506393875508
"15392",0.7,2,0.4,3,92,0.894478173252222,4.96881374354837
"15393",0.7,2,0.4,3,93,0.88619174658263,4.89978545421258
"15394",0.7,2,0.4,3,94,0.88531382438553,4.75758819868882
